Q core socket tempC time pkg_watts dram_watts
QQQ 6 0 37 31.74 NA NA 
QQQ 7 0 41 31.74 NA NA 
QQQ 0 1 30 31.74 NA NA 
QQQ 1 1 30 31.74 NA NA 
QQQ 2 1 28 31.74 NA NA 
QQQ 3 1 32 31.74 NA NA 
QQQ 4 1 30 31.74 NA NA 
QQQ 5 1 24 31.74 NA NA 
QQQ 6 1 28 31.74 NA NA 
QQQ 7 1 21 31.74 NA NA 
QQQ 0 0 40 31.84 NA NA 
QQQ 1 0 37 31.84 NA NA 
QQQ 2 0 40 31.84 NA NA 
QQQ 3 0 34 31.84 NA NA 
QQQ 4 0 36 31.84 NA NA 
QQQ 5 0 31 31.84 NA NA 
QQQ 6 0 37 31.84 NA NA 
QQQ 7 0 41 31.84 NA NA 
QQQ 0 1 30 31.84 NA NA 
QQQ 1 1 29 31.84 NA NA 
QQQ 2 1 27 31.84 NA NA 
QQQ 3 1 32 31.84 NA NA 
QQQ 4 1 31 31.84 NA NA 
QQQ 5 1 24 31.84 NA NA 
QQQ 6 1 29 31.84 NA NA 
QQQ 7 1 22 31.84 NA NA 
QQQ 0 0 40 31.94 NA NA 
QQQ 1 0 37 31.94 NA NA 
QQQ 2 0 39 31.94 NA NA 
QQQ 3 0 34 31.94 NA NA 
QQQ 4 0 35 31.94 NA NA 
QQQ 5 0 31 31.94 NA NA 
QQQ 6 0 37 31.94 NA NA 
QQQ 7 0 41 31.94 NA NA 
QQQ 0 1 30 31.94 NA NA 
QQQ 1 1 30 31.94 NA NA 
QQQ 2 1 27 31.94 NA NA 
QQQ 3 1 31 31.94 NA NA 
QQQ 4 1 30 31.94 NA NA 
QQQ 5 1 24 31.94 NA NA 
QQQ 6 1 28 31.94 NA NA 
QQQ 7 1 22 31.94 NA NA 
QQQ 0 0 41 32.04 NA NA 
QQQ 1 0 37 32.04 NA NA 
QQQ 2 0 39 32.04 NA NA 
QQQ 3 0 34 32.04 NA NA 
QQQ 4 0 35 32.04 NA NA 
QQQ 5 0 30 32.04 NA NA 
QQQ 6 0 37 32.04 NA NA 
QQQ 7 0 41 32.04 NA NA 
QQQ 0 1 30 32.04 NA NA 
QQQ 1 1 30 32.04 NA NA 
QQQ 2 1 27 32.04 NA NA 
QQQ 3 1 32 32.04 NA NA 
QQQ 4 1 31 32.04 NA NA 
QQQ 5 1 24 32.04 NA NA 
QQQ 6 1 29 32.04 NA NA 
QQQ 7 1 21 32.04 NA NA 
QQQ 0 0 40 32.14 NA NA 
QQQ 1 0 37 32.14 NA NA 
QQQ 2 0 39 32.14 NA NA 
QQQ 3 0 34 32.14 NA NA 
QQQ 4 0 35 32.14 NA NA 
QQQ 5 0 31 32.14 NA NA 
QQQ 6 0 37 32.14 NA NA 
QQQ 7 0 40 32.14 NA NA 
QQQ 0 1 30 32.14 NA NA 
QQQ 1 1 30 32.14 NA NA 
QQQ 2 1 27 32.14 NA NA 
QQQ 3 1 31 32.14 NA NA 
QQQ 4 1 30 32.14 NA NA 
QQQ 5 1 25 32.14 NA NA 
QQQ 6 1 27 32.14 NA NA 
QQQ 7 1 21 32.14 NA NA 
QQQ 0 0 40 32.24 NA NA 
QQQ 1 0 38 32.24 NA NA 
QQQ 2 0 39 32.24 NA NA 
QQQ 3 0 34 32.24 NA NA 
QQQ 4 0 35 32.24 NA NA 
QQQ 5 0 31 32.24 NA NA 
QQQ 6 0 37 32.24 NA NA 
QQQ 7 0 41 32.24 NA NA 
QQQ 0 1 30 32.24 NA NA 
QQQ 1 1 30 32.24 NA NA 
QQQ 2 1 28 32.24 NA NA 
QQQ 3 1 31 32.24 NA NA 
QQQ 4 1 30 32.24 NA NA 
QQQ 5 1 24 32.24 NA NA 
QQQ 6 1 28 32.24 NA NA 
QQQ 7 1 21 32.24 NA NA 
QQQ 0 0 40 32.34 NA NA 
QQQ 1 0 37 32.34 NA NA 
QQQ 2 0 40 32.34 NA NA 
QQQ 3 0 34 32.34 NA NA 
QQQ 4 0 36 32.34 NA NA 
QQQ 5 0 31 32.34 NA NA 
QQQ 6 0 37 32.34 NA NA 
QQQ 7 0 41 32.34 NA NA 
QQQ 0 1 30 32.34 NA NA 
QQQ 1 1 30 32.34 NA NA 
QQQ 2 1 28 32.34 NA NA 
QQQ 3 1 31 32.34 NA NA 
QQQ 4 1 31 32.34 NA NA 
QQQ 5 1 24 32.34 NA NA 
QQQ 6 1 28 32.34 NA NA 
QQQ 7 1 22 32.34 NA NA 
QQQ 0 0 40 32.44 NA NA 
QQQ 1 0 37 32.44 NA NA 
QQQ 2 0 40 32.44 NA NA 
QQQ 3 0 34 32.44 NA NA 
QQQ 4 0 36 32.44 NA NA 
QQQ 5 0 31 32.44 NA NA 
QQQ 6 0 37 32.44 NA NA 
QQQ 7 0 41 32.44 NA NA 
QQQ 0 1 30 32.44 NA NA 
QQQ 1 1 30 32.44 NA NA 
QQQ 2 1 27 32.44 NA NA 
QQQ 3 1 31 32.44 NA NA 
QQQ 4 1 31 32.44 NA NA 
QQQ 5 1 25 32.44 NA NA 
QQQ 6 1 28 32.44 NA NA 
QQQ 7 1 21 32.44 NA NA 
QQQ 0 0 41 32.54 NA NA 
QQQ 1 0 37 32.54 NA NA 
QQQ 2 0 39 32.54 NA NA 
QQQ 3 0 33 32.54 NA NA 
QQQ 4 0 36 32.54 NA NA 
QQQ 5 0 31 32.54 NA NA 
QQQ 6 0 38 32.54 NA NA 
QQQ 7 0 41 32.54 NA NA 
QQQ 0 1 30 32.54 NA NA 
QQQ 1 1 30 32.54 NA NA 
QQQ 2 1 27 32.54 NA NA 
QQQ 3 1 32 32.54 NA NA 
QQQ 4 1 31 32.54 NA NA 
QQQ 5 1 25 32.54 NA NA 
QQQ 6 1 28 32.54 NA NA 
QQQ 7 1 22 32.54 NA NA 
QQQ 0 0 40 32.64 NA NA 
QQQ 1 0 38 32.64 NA NA 
QQQ 2 0 40 32.64 NA NA 
QQQ 3 0 33 32.64 NA NA 
QQQ 4 0 35 32.64 NA NA 
QQQ 5 0 31 32.64 NA NA 
QQQ 6 0 37 32.64 NA NA 
QQQ 7 0 40 32.64 NA NA 
QQQ 0 1 30 32.64 NA NA 
QQQ 1 1 30 32.64 NA NA 
QQQ 2 1 26 32.64 NA NA 
QQQ 3 1 32 32.64 NA NA 
QQQ 4 1 31 32.64 NA NA 
QQQ 5 1 25 32.64 NA NA 
QQQ 6 1 28 32.64 NA NA 
QQQ 7 1 21 32.64 NA NA 
QQQ 0 0 40 32.74 NA NA 
QQQ 1 0 37 32.74 NA NA 
QQQ 2 0 39 32.75 NA NA 
QQQ 3 0 34 32.75 NA NA 
QQQ 4 0 36 32.75 NA NA 
QQQ 5 0 31 32.75 NA NA 
QQQ 6 0 37 32.75 NA NA 
QQQ 7 0 41 32.75 NA NA 
QQQ 0 1 30 32.75 NA NA 
QQQ 1 1 30 32.75 NA NA 
QQQ 2 1 26 32.75 NA NA 
QQQ 3 1 32 32.75 NA NA 
QQQ 4 1 31 32.75 NA NA 
QQQ 5 1 25 32.75 NA NA 
QQQ 6 1 29 32.75 NA NA 
QQQ 7 1 21 32.75 NA NA 
QQQ 0 0 40 32.85 NA NA 
QQQ 1 0 38 32.85 NA NA 
QQQ 2 0 40 32.85 NA NA 
QQQ 3 0 34 32.85 NA NA 
QQQ 4 0 36 32.85 NA NA 
QQQ 5 0 31 32.85 NA NA 
QQQ 6 0 37 32.85 NA NA 
QQQ 7 0 41 32.85 NA NA 
QQQ 0 1 30 32.85 NA NA 
QQQ 1 1 29 32.85 NA NA 
QQQ 2 1 27 32.85 NA NA 
QQQ 3 1 31 32.85 NA NA 
QQQ 4 1 30 32.85 NA NA 
QQQ 5 1 25 32.85 NA NA 
QQQ 6 1 28 32.85 NA NA 
QQQ 7 1 22 32.85 NA NA 
QQQ 0 0 40 32.95 NA NA 
QQQ 1 0 38 32.95 NA NA 
QQQ 2 0 40 32.95 NA NA 
QQQ 3 0 35 32.95 NA NA 
QQQ 4 0 35 32.95 NA NA 
QQQ 5 0 31 32.95 NA NA 
QQQ 6 0 38 32.95 NA NA 
QQQ 7 0 41 32.95 NA NA 
QQQ 0 1 30 32.95 NA NA 
QQQ 1 1 30 32.95 NA NA 
QQQ 2 1 27 32.95 NA NA 
QQQ 3 1 31 32.95 NA NA 
QQQ 4 1 31 32.95 NA NA 
QQQ 5 1 25 32.95 NA NA 
QQQ 6 1 28 32.95 NA NA 
QQQ 7 1 21 32.95 NA NA 
QQQ 0 0 40 33.05 NA NA 
QQQ 1 0 37 33.05 NA NA 
QQQ 2 0 40 33.05 NA NA 
QQQ 3 0 34 33.05 NA NA 
QQQ 4 0 35 33.05 NA NA 
QQQ 5 0 31 33.05 NA NA 
QQQ 6 0 37 33.05 NA NA 
QQQ 7 0 40 33.05 NA NA 
QQQ 0 1 30 33.05 NA NA 
QQQ 1 1 29 33.05 NA NA 
QQQ 2 1 27 33.05 NA NA 
QQQ 3 1 32 33.05 NA NA 
QQQ 4 1 30 33.05 NA NA 
QQQ 5 1 24 33.05 NA NA 
QQQ 6 1 27 33.05 NA NA 
QQQ 7 1 21 33.05 NA NA 
QQQ 0 0 41 33.15 NA NA 
QQQ 1 0 38 33.15 NA NA 
QQQ 2 0 39 33.15 NA NA 
QQQ 3 0 35 33.15 NA NA 
QQQ 4 0 35 33.15 NA NA 
QQQ 5 0 32 33.15 NA NA 
QQQ 6 0 37 33.15 NA NA 
QQQ 7 0 40 33.15 NA NA 
QQQ 0 1 30 33.15 NA NA 
QQQ 1 1 30 33.15 NA NA 
QQQ 2 1 27 33.15 NA NA 
QQQ 3 1 32 33.15 NA NA 
QQQ 4 1 31 33.15 NA NA 
QQQ 5 1 24 33.15 NA NA 
QQQ 6 1 27 33.15 NA NA 
QQQ 7 1 21 33.15 NA NA 
QQQ 0 0 40 33.25 NA NA 
QQQ 1 0 37 33.25 NA NA 
QQQ 2 0 39 33.25 NA NA 
QQQ 3 0 35 33.25 NA NA 
QQQ 4 0 35 33.25 NA NA 
QQQ 5 0 32 33.25 NA NA 
QQQ 6 0 38 33.25 NA NA 
QQQ 7 0 40 33.25 NA NA 
QQQ 0 1 30 33.25 NA NA 
QQQ 1 1 30 33.25 NA NA 
QQQ 2 1 27 33.25 NA NA 
QQQ 3 1 32 33.25 NA NA 
QQQ 4 1 31 33.25 NA NA 
QQQ 5 1 25 33.25 NA NA 
QQQ 6 1 28 33.25 NA NA 
QQQ 7 1 22 33.25 NA NA 
QQQ 0 0 40 33.35 NA NA 
QQQ 1 0 37 33.35 NA NA 
QQQ 2 0 39 33.35 NA NA 
QQQ 3 0 34 33.35 NA NA 
QQQ 4 0 35 33.35 NA NA 
QQQ 5 0 32 33.35 NA NA 
QQQ 6 0 38 33.35 NA NA 
QQQ 7 0 41 33.35 NA NA 
QQQ 0 1 30 33.35 NA NA 
QQQ 1 1 30 33.35 NA NA 
QQQ 2 1 27 33.35 NA NA 
QQQ 3 1 31 33.35 NA NA 
QQQ 4 1 31 33.35 NA NA 
QQQ 5 1 24 33.35 NA NA 
QQQ 6 1 29 33.35 NA NA 
QQQ 7 1 21 33.35 NA NA 
QQQ 0 0 40 33.45 NA NA 
QQQ 1 0 38 33.45 NA NA 
QQQ 2 0 39 33.45 NA NA 
QQQ 3 0 34 33.45 NA NA 
QQQ 4 0 35 33.45 NA NA 
QQQ 5 0 32 33.45 NA NA 
QQQ 6 0 37 33.45 NA NA 
QQQ 7 0 41 33.45 NA NA 
QQQ 0 1 30 33.45 NA NA 
QQQ 1 1 30 33.45 NA NA 
QQQ 2 1 27 33.45 NA NA 
QQQ 3 1 31 33.45 NA NA 
QQQ 4 1 31 33.45 NA NA 
QQQ 5 1 25 33.45 NA NA 
QQQ 6 1 28 33.45 NA NA 
QQQ 7 1 21 33.45 NA NA 
QQQ 0 0 40 33.55 NA NA 
QQQ 1 0 37 33.55 NA NA 
QQQ 2 0 40 33.55 NA NA 
QQQ 3 0 34 33.55 NA NA 
QQQ 4 0 35 33.55 NA NA 
QQQ 5 0 32 33.55 NA NA 
QQQ 6 0 37 33.55 NA NA 
QQQ 7 0 41 33.55 NA NA 
QQQ 0 1 30 33.55 NA NA 
QQQ 1 1 29 33.55 NA NA 
QQQ 2 1 27 33.55 NA NA 
QQQ 3 1 31 33.55 NA NA 
QQQ 4 1 31 33.55 NA NA 
QQQ 5 1 24 33.55 NA NA 
QQQ 6 1 28 33.55 NA NA 
QQQ 7 1 21 33.55 NA NA 
QQQ 0 0 40 33.65 NA NA 
QQQ 1 0 38 33.65 NA NA 
QQQ 2 0 39 33.65 NA NA 
QQQ 3 0 35 33.65 NA NA 
QQQ 4 0 36 33.65 NA NA 
QQQ 5 0 32 33.65 NA NA 
QQQ 6 0 37 33.65 NA NA 
QQQ 7 0 41 33.65 NA NA 
QQQ 0 1 30 33.65 NA NA 
QQQ 1 1 29 33.65 NA NA 
QQQ 2 1 27 33.65 NA NA 
QQQ 3 1 32 33.65 NA NA 
QQQ 4 1 31 33.65 NA NA 
QQQ 5 1 25 33.65 NA NA 
QQQ 6 1 29 33.65 NA NA 
QQQ 7 1 22 33.65 NA NA 
QQQ 0 0 41 33.75 NA NA 
QQQ 1 0 37 33.75 NA NA 
QQQ 2 0 39 33.75 NA NA 
QQQ 3 0 34 33.75 NA NA 
QQQ 4 0 36 33.75 NA NA 
QQQ 5 0 31 33.75 NA NA 
QQQ 6 0 37 33.75 NA NA 
QQQ 7 0 40 33.75 NA NA 
QQQ 0 1 30 33.75 NA NA 
QQQ 1 1 30 33.75 NA NA 
QQQ 2 1 27 33.75 NA NA 
QQQ 3 1 32 33.75 NA NA 
QQQ 4 1 31 33.75 NA NA 
QQQ 5 1 24 33.75 NA NA 
QQQ 6 1 28 33.75 NA NA 
QQQ 7 1 21 33.75 NA NA 
QQQ 0 0 40 33.85 NA NA 
QQQ 1 0 37 33.85 NA NA 
QQQ 2 0 40 33.85 NA NA 
QQQ 3 0 34 33.85 NA NA 
QQQ 4 0 36 33.85 NA NA 
QQQ 5 0 32 33.85 NA NA 
QQQ 6 0 37 33.85 NA NA 
QQQ 7 0 40 33.85 NA NA 
QQQ 0 1 29 33.85 NA NA 
QQQ 1 1 29 33.85 NA NA 
QQQ 2 1 28 33.85 NA NA 
QQQ 3 1 32 33.85 NA NA 
QQQ 4 1 30 33.85 NA NA 
QQQ 5 1 26 33.85 NA NA 
QQQ 6 1 27 33.85 NA NA 
QQQ 7 1 21 33.85 NA NA 
QQQ 0 0 40 33.95 NA NA 
QQQ 1 0 38 33.95 NA NA 
QQQ 2 0 40 33.95 NA NA 
QQQ 3 0 35 33.95 NA NA 
QQQ 4 0 35 33.95 NA NA 
QQQ 5 0 32 33.95 NA NA 
QQQ 6 0 38 33.95 NA NA 
QQQ 7 0 41 33.95 NA NA 
QQQ 0 1 30 33.95 NA NA 
QQQ 1 1 30 33.95 NA NA 
QQQ 2 1 27 33.95 NA NA 
QQQ 3 1 32 33.95 NA NA 
QQQ 4 1 30 33.95 NA NA 
QQQ 5 1 25 33.95 NA NA 
QQQ 6 1 28 33.95 NA NA 
QQQ 7 1 22 33.95 NA NA 
QQQ 0 0 40 34.05 NA NA 
QQQ 1 0 37 34.05 NA NA 
QQQ 2 0 40 34.05 NA NA 
QQQ 3 0 34 34.05 NA NA 
QQQ 4 0 35 34.05 NA NA 
QQQ 5 0 32 34.05 NA NA 
QQQ 6 0 37 34.05 NA NA 
QQQ 7 0 41 34.05 NA NA 
QQQ 0 1 30 34.06 NA NA 
QQQ 1 1 31 34.06 NA NA 
QQQ 2 1 27 34.06 NA NA 
QQQ 3 1 32 34.06 NA NA 
QQQ 4 1 29 34.06 NA NA 
QQQ 5 1 23 34.06 NA NA 
QQQ 6 1 29 34.06 NA NA 
QQQ 7 1 22 34.06 NA NA 
QQQ 0 0 40 34.16 NA NA 
QQQ 1 0 37 34.16 NA NA 
QQQ 2 0 41 34.16 NA NA 
QQQ 3 0 34 34.16 NA NA 
QQQ 4 0 36 34.16 NA NA 
QQQ 5 0 32 34.16 NA NA 
QQQ 6 0 37 34.16 NA NA 
QQQ 7 0 40 34.16 NA NA 
QQQ 0 1 30 34.16 NA NA 
QQQ 1 1 30 34.16 NA NA 
QQQ 2 1 27 34.16 NA NA 
QQQ 3 1 31 34.16 NA NA 
QQQ 4 1 30 34.16 NA NA 
QQQ 5 1 24 34.16 NA NA 
QQQ 6 1 28 34.16 NA NA 
QQQ 7 1 21 34.16 NA NA 
QQQ 0 0 40 34.26 NA NA 
QQQ 1 0 37 34.26 NA NA 
QQQ 2 0 40 34.26 NA NA 
QQQ 3 0 34 34.26 NA NA 
QQQ 4 0 36 34.26 NA NA 
QQQ 5 0 32 34.26 NA NA 
QQQ 6 0 38 34.26 NA NA 
QQQ 7 0 40 34.26 NA NA 
QQQ 0 1 30 34.26 NA NA 
QQQ 1 1 30 34.26 NA NA 
QQQ 2 1 27 34.26 NA NA 
QQQ 3 1 32 34.26 NA NA 
QQQ 4 1 30 34.26 NA NA 
QQQ 5 1 24 34.26 NA NA 
QQQ 6 1 29 34.26 NA NA 
QQQ 7 1 22 34.26 NA NA 
QQQ 0 0 40 34.36 NA NA 
QQQ 1 0 38 34.36 NA NA 
QQQ 2 0 40 34.36 NA NA 
QQQ 3 0 34 34.36 NA NA 
QQQ 4 0 36 34.36 NA NA 
QQQ 5 0 31 34.36 NA NA 
QQQ 6 0 37 34.36 NA NA 
QQQ 7 0 41 34.36 NA NA 
QQQ 0 1 30 34.36 NA NA 
QQQ 1 1 30 34.36 NA NA 
QQQ 2 1 27 34.36 NA NA 
QQQ 3 1 32 34.36 NA NA 
QQQ 4 1 30 34.36 NA NA 
QQQ 5 1 25 34.36 NA NA 
QQQ 6 1 28 34.36 NA NA 
QQQ 7 1 22 34.36 NA NA 
QQQ 0 0 40 34.46 NA NA 
QQQ 1 0 37 34.46 NA NA 
QQQ 2 0 40 34.46 NA NA 
QQQ 3 0 34 34.46 NA NA 
QQQ 4 0 35 34.46 NA NA 
QQQ 5 0 31 34.46 NA NA 
QQQ 6 0 37 34.46 NA NA 
QQQ 7 0 41 34.46 NA NA 
QQQ 0 1 30 34.46 NA NA 
QQQ 1 1 30 34.46 NA NA 
QQQ 2 1 28 34.46 NA NA 
QQQ 3 1 32 34.46 NA NA 
QQQ 4 1 30 34.46 NA NA 
QQQ 5 1 24 34.46 NA NA 
QQQ 6 1 28 34.46 NA NA 
QQQ 7 1 23 34.46 NA NA 
QQQ 0 0 40 34.56 NA NA 
QQQ 1 0 38 34.56 NA NA 
QQQ 2 0 40 34.56 NA NA 
QQQ 3 0 34 34.56 NA NA 
QQQ 4 0 35 34.56 NA NA 
QQQ 5 0 32 34.56 NA NA 
QQQ 6 0 38 34.56 NA NA 
QQQ 7 0 41 34.56 NA NA 
QQQ 0 1 30 34.56 NA NA 
QQQ 1 1 30 34.56 NA NA 
QQQ 2 1 27 34.56 NA NA 
QQQ 3 1 31 34.56 NA NA 
QQQ 4 1 30 34.56 NA NA 
QQQ 5 1 25 34.56 NA NA 
QQQ 6 1 28 34.56 NA NA 
QQQ 7 1 22 34.56 NA NA 
QQQ 0 0 40 34.66 NA NA 
QQQ 1 0 38 34.66 NA NA 
QQQ 2 0 40 34.66 NA NA 
QQQ 3 0 35 34.66 NA NA 
QQQ 4 0 35 34.66 NA NA 
QQQ 5 0 32 34.66 NA NA 
QQQ 6 0 37 34.66 NA NA 
QQQ 7 0 40 34.66 NA NA 
QQQ 0 1 30 34.66 NA NA 
QQQ 1 1 30 34.66 NA NA 
QQQ 2 1 27 34.66 NA NA 
QQQ 3 1 32 34.66 NA NA 
QQQ 4 1 30 34.66 NA NA 
QQQ 5 1 25 34.66 NA NA 
QQQ 6 1 29 34.66 NA NA 
QQQ 7 1 22 34.66 NA NA 
QQQ 0 0 41 34.76 NA NA 
QQQ 1 0 37 34.76 NA NA 
QQQ 2 0 40 34.76 NA NA 
QQQ 3 0 34 34.76 NA NA 
QQQ 4 0 36 34.76 NA NA 
QQQ 5 0 32 34.76 NA NA 
QQQ 6 0 37 34.76 NA NA 
QQQ 7 0 41 34.76 NA NA 
QQQ 0 1 30 34.76 NA NA 
QQQ 1 1 30 34.76 NA NA 
QQQ 2 1 27 34.76 NA NA 
QQQ 3 1 32 34.76 NA NA 
QQQ 4 1 31 34.76 NA NA 
QQQ 5 1 25 34.76 NA NA 
QQQ 6 1 29 34.76 NA NA 
QQQ 7 1 22 34.76 NA NA 
QQQ 0 0 40 34.86 NA NA 
QQQ 1 0 37 34.86 NA NA 
QQQ 2 0 39 34.86 NA NA 
QQQ 3 0 35 34.86 NA NA 
QQQ 4 0 35 34.86 NA NA 
QQQ 5 0 32 34.86 NA NA 
QQQ 6 0 38 34.86 NA NA 
QQQ 7 0 40 34.86 NA NA 
QQQ 0 1 30 34.86 NA NA 
QQQ 1 1 30 34.86 NA NA 
QQQ 2 1 27 34.86 NA NA 
QQQ 3 1 31 34.86 NA NA 
QQQ 4 1 31 34.86 NA NA 
QQQ 5 1 25 34.86 NA NA 
QQQ 6 1 28 34.86 NA NA 
QQQ 7 1 22 34.86 NA NA 
QQQ 0 0 40 34.96 NA NA 
QQQ 1 0 37 34.96 NA NA 
QQQ 2 0 40 34.96 NA NA 
QQQ 3 0 34 34.96 NA NA 
QQQ 4 0 36 34.96 NA NA 
QQQ 5 0 31 34.96 NA NA 
QQQ 6 0 37 34.96 NA NA 
QQQ 7 0 41 34.96 NA NA 
QQQ 0 1 30 34.96 NA NA 
QQQ 1 1 30 34.96 NA NA 
QQQ 2 1 27 34.96 NA NA 
QQQ 3 1 31 34.96 NA NA 
QQQ 4 1 31 34.96 NA NA 
QQQ 5 1 25 34.96 NA NA 
QQQ 6 1 28 34.96 NA NA 
QQQ 7 1 22 34.96 NA NA 
QQQ 0 0 41 35.06 NA NA 
QQQ 1 0 38 35.06 NA NA 
QQQ 2 0 40 35.06 NA NA 
QQQ 3 0 34 35.06 NA NA 
QQQ 4 0 36 35.06 NA NA 
QQQ 5 0 32 35.06 NA NA 
QQQ 6 0 37 35.06 NA NA 
QQQ 7 0 41 35.06 NA NA 
QQQ 0 1 30 35.06 NA NA 
QQQ 1 1 30 35.06 NA NA 
QQQ 2 1 27 35.06 NA NA 
QQQ 3 1 31 35.06 NA NA 
QQQ 4 1 30 35.06 NA NA 
QQQ 5 1 25 35.06 NA NA 
QQQ 6 1 28 35.06 NA NA 
QQQ 7 1 21 35.06 NA NA 
QQQ 0 0 40 35.16 NA NA 
QQQ 1 0 38 35.16 NA NA 
QQQ 2 0 39 35.16 NA NA 
QQQ 3 0 34 35.16 NA NA 
QQQ 4 0 36 35.16 NA NA 
QQQ 5 0 32 35.16 NA NA 
QQQ 6 0 37 35.16 NA NA 
QQQ 7 0 41 35.16 NA NA 
QQQ 0 1 30 35.16 NA NA 
QQQ 1 1 31 35.16 NA NA 
QQQ 2 1 28 35.16 NA NA 
QQQ 3 1 32 35.16 NA NA 
QQQ 4 1 29 35.16 NA NA 
QQQ 5 1 25 35.16 NA NA 
QQQ 6 1 29 35.16 NA NA 
QQQ 7 1 23 35.16 NA NA 
QQQ 0 0 41 35.26 NA NA 
QQQ 1 0 38 35.26 NA NA 
QQQ 2 0 40 35.26 NA NA 
QQQ 3 0 35 35.26 NA NA 
QQQ 4 0 35 35.26 NA NA 
QQQ 5 0 32 35.26 NA NA 
QQQ 6 0 37 35.26 NA NA 
QQQ 7 0 40 35.26 NA NA 
QQQ 0 1 30 35.26 NA NA 
QQQ 1 1 30 35.26 NA NA 
QQQ 2 1 27 35.26 NA NA 
QQQ 3 1 32 35.26 NA NA 
QQQ 4 1 30 35.26 NA NA 
QQQ 5 1 25 35.26 NA NA 
QQQ 6 1 29 35.26 NA NA 
QQQ 7 1 22 35.26 NA NA 
QQQ 0 0 41 35.36 NA NA 
QQQ 1 0 37 35.36 NA NA 
QQQ 2 0 40 35.36 NA NA 
QQQ 3 0 34 35.36 NA NA 
QQQ 4 0 36 35.36 NA NA 
QQQ 5 0 32 35.36 NA NA 
QQQ 6 0 37 35.36 NA NA 
QQQ 7 0 42 35.36 NA NA 
QQQ 0 1 30 35.36 NA NA 
QQQ 1 1 30 35.36 NA NA 
QQQ 2 1 27 35.36 NA NA 
QQQ 3 1 31 35.36 NA NA 
QQQ 4 1 30 35.36 NA NA 
QQQ 5 1 25 35.36 NA NA 
QQQ 6 1 30 35.37 NA NA 
QQQ 7 1 21 35.37 NA NA 
QQQ 0 0 40 35.47 NA NA 
QQQ 1 0 37 35.47 NA NA 
QQQ 2 0 40 35.47 NA NA 
QQQ 3 0 34 35.47 NA NA 
QQQ 4 0 36 35.47 NA NA 
QQQ 5 0 32 35.47 NA NA 
QQQ 6 0 37 35.47 NA NA 
QQQ 7 0 41 35.47 NA NA 
QQQ 0 1 30 35.47 NA NA 
QQQ 1 1 30 35.47 NA NA 
QQQ 2 1 27 35.47 NA NA 
QQQ 3 1 32 35.47 NA NA 
QQQ 4 1 30 35.47 NA NA 
QQQ 5 1 25 35.47 NA NA 
QQQ 6 1 28 35.47 NA NA 
QQQ 7 1 22 35.47 NA NA 
QQQ 0 0 41 35.57 NA NA 
QQQ 1 0 37 35.57 NA NA 
QQQ 2 0 39 35.57 NA NA 
QQQ 3 0 34 35.57 NA NA 
QQQ 4 0 35 35.57 NA NA 
QQQ 5 0 32 35.57 NA NA 
QQQ 6 0 37 35.57 NA NA 
QQQ 7 0 41 35.57 NA NA 
QQQ 0 1 30 35.57 NA NA 
QQQ 1 1 29 35.57 NA NA 
QQQ 2 1 27 35.57 NA NA 
QQQ 3 1 32 35.57 NA NA 
QQQ 4 1 29 35.57 NA NA 
QQQ 5 1 24 35.57 NA NA 
QQQ 6 1 29 35.57 NA NA 
QQQ 7 1 21 35.57 NA NA 
QQQ 0 0 41 35.67 NA NA 
QQQ 1 0 38 35.67 NA NA 
QQQ 2 0 40 35.67 NA NA 
QQQ 3 0 33 35.67 NA NA 
QQQ 4 0 36 35.67 NA NA 
QQQ 5 0 32 35.67 NA NA 
QQQ 6 0 37 35.67 NA NA 
QQQ 7 0 40 35.67 NA NA 
QQQ 0 1 30 35.67 NA NA 
QQQ 1 1 30 35.67 NA NA 
QQQ 2 1 27 35.67 NA NA 
QQQ 3 1 32 35.67 NA NA 
QQQ 4 1 31 35.67 NA NA 
QQQ 5 1 25 35.67 NA NA 
QQQ 6 1 28 35.67 NA NA 
QQQ 7 1 21 35.67 NA NA 
QQQ 0 0 41 35.77 NA NA 
QQQ 1 0 38 35.77 NA NA 
QQQ 2 0 40 35.77 NA NA 
QQQ 3 0 34 35.77 NA NA 
QQQ 4 0 36 35.77 NA NA 
QQQ 5 0 32 35.77 NA NA 
QQQ 6 0 37 35.77 NA NA 
QQQ 7 0 41 35.77 NA NA 
QQQ 0 1 30 35.77 NA NA 
QQQ 1 1 30 35.77 NA NA 
QQQ 2 1 26 35.77 NA NA 
QQQ 3 1 32 35.77 NA NA 
QQQ 4 1 31 35.77 NA NA 
QQQ 5 1 24 35.77 NA NA 
QQQ 6 1 30 35.77 NA NA 
QQQ 7 1 21 35.77 NA NA 
QQQ 0 0 40 35.87 NA NA 
QQQ 1 0 38 35.87 NA NA 
QQQ 2 0 41 35.87 NA NA 
QQQ 3 0 34 35.87 NA NA 
QQQ 4 0 35 35.87 NA NA 
QQQ 5 0 31 35.87 NA NA 
QQQ 6 0 38 35.87 NA NA 
QQQ 7 0 40 35.87 NA NA 
QQQ 0 1 30 35.87 NA NA 
QQQ 1 1 30 35.87 NA NA 
QQQ 2 1 28 35.87 NA NA 
QQQ 3 1 32 35.87 NA NA 
QQQ 4 1 31 35.87 NA NA 
QQQ 5 1 25 35.87 NA NA 
QQQ 6 1 29 35.87 NA NA 
